epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP75(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
61,15412,0.86938,0.57603,1.12062,0.77759,0.74384,0.76096,0.54732,0.51722,0.84509,0.53528,1.12282,0.00406,0.00406,0.00406
62,15664.2,0.86305,0.56885,1.11612,0.77603,0.7458,0.7613,0.54725,0.51758,0.84451,0.53446,1.12225,0.003961,0.003961,0.003961
63,15916.5,0.86048,0.56745,1.11664,0.77703,0.74584,0.76169,0.54834,0.51848,0.84383,0.53371,1.12168,0.003862,0.003862,0.003862
64,16168.6,0.86138,0.5686,1.11548,0.77815,0.746,0.76222,0.54892,0.51875,0.84319,0.53287,1.1212,0.003763,0.003763,0.003763
65,16420.9,0.85537,0.56452,1.11323,0.78016,0.74512,0.76272,0.54866,0.51921,0.84273,0.53221,1.12078,0.003664,0.003664,0.003664
66,16673.3,0.8571,0.56216,1.11334,0.7806,0.74551,0.76302,0.54965,0.51994,0.84211,0.53133,1.12024,0.003565,0.003565,0.003565
67,16925.6,0.85105,0.5579,1.10859,0.78261,0.74532,0.76398,0.55039,0.52072,0.84168,0.53049,1.11983,0.003466,0.003466,0.003466
68,17178.4,0.85177,0.55884,1.11039,0.78191,0.74677,0.76458,0.55081,0.52114,0.84085,0.52969,1.11918,0.003367,0.003367,0.003367
69,17430.4,0.85115,0.55778,1.10904,0.78215,0.74765,0.76499,0.55066,0.52156,0.84016,0.52901,1.11858,0.003268,0.003268,0.003268
70,17682.5,0.8482,0.55593,1.10926,0.78445,0.74618,0.76568,0.55239,0.52245,0.83954,0.52814,1.11801,0.003169,0.003169,0.003169
71,17934.2,0.84544,0.55353,1.10561,0.78509,0.74624,0.76631,0.55376,0.52322,0.83896,0.52757,1.11747,0.00307,0.00307,0.00307
