epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP75(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
82,20135.9,0.81796,0.52815,1.08977,0.79529,0.75073,0.77138,0.55994,0.52939,0.83251,0.52356,1.11442,0.001981,0.001981,0.001981
83,20372.1,0.81784,0.52815,1.09118,0.79642,0.75067,0.77228,0.56002,0.52979,0.83204,0.52313,1.11403,0.001882,0.001882,0.001882
84,20608.5,0.8147,0.52515,1.08777,0.7953,0.75267,0.77261,0.56104,0.53036,0.83153,0.52267,1.11351,0.001783,0.001783,0.001783
85,20844.7,0.81117,0.52079,1.08642,0.79653,0.75287,0.77283,0.5621,0.53101,0.83105,0.52209,1.11309,0.001684,0.001684,0.001684
86,21080.7,0.80784,0.51886,1.08504,0.79772,0.75331,0.77323,0.56202,0.53127,0.83065,0.52172,1.1127,0.001585,0.001585,0.001585
87,21317.1,0.80723,0.51709,1.08283,0.79833,0.75263,0.77369,0.56284,0.53185,0.83041,0.5214,1.11241,0.001486,0.001486,0.001486
88,21553.4,0.80305,0.51502,1.08217,0.79967,0.75262,0.77412,0.56316,0.53225,0.82985,0.52092,1.11196,0.001387,0.001387,0.001387
89,21789.5,0.79791,0.51198,1.07678,0.80055,0.75258,0.77449,0.56352,0.53278,0.82945,0.52047,1.11157,0.001288,0.001288,0.001288
90,22025.5,0.79944,0.51102,1.07894,0.80073,0.75296,0.77481,0.56435,0.53349,0.82905,0.51995,1.11114,0.001189,0.001189,0.001189
91,22269.2,0.77211,0.47628,1.07082,0.80235,0.75239,0.77556,0.56547,0.53398,0.82874,0.51969,1.11079,0.00109,0.00109,0.00109
92,22502,0.76121,0.46824,1.06491,0.80309,0.75238,0.77712,0.56476,0.5347,0.8282,0.51916,1.11035,0.000991,0.000991,0.000991
93,22735,0.75675,0.46397,1.06005,0.77795,0.75182,0.77786,0.56605,0.53552,0.82766,0.51858,1.10989,0.000892,0.000892,0.000892
94,22968,0.75083,0.46074,1.05813,0.7772,0.75231,0.77829,0.56744,0.53607,0.82707,0.5179,1.10935,0.000793,0.000793,0.000793
95,23200.9,0.74753,0.45703,1.05427,0.77737,0.75204,0.77857,0.56786,0.53651,0.82662,0.51731,1.10889,0.000694,0.000694,0.000694
96,23433.8,0.74206,0.45371,1.04995,0.77812,0.75289,0.77903,0.56915,0.53714,0.82612,0.51669,1.10845,0.000595,0.000595,0.000595
97,23666.6,0.73883,0.4507,1.04761,0.77955,0.75196,0.77979,0.56954,0.53766,0.82553,0.51599,1.108,0.000496,0.000496,0.000496
98,23898.8,0.73481,0.44703,1.04706,0.77906,0.75339,0.77979,0.56995,0.53818,0.82498,0.51538,1.10758,0.000397,0.000397,0.000397
99,24130.8,0.7295,0.44452,1.04293,0.77833,0.75631,0.78018,0.57006,0.53886,0.82455,0.51471,1.10721,0.000298,0.000298,0.000298
100,24363.6,0.72601,0.4415,1.04029,0.7791,0.75694,0.78098,0.57074,0.5395,0.82408,0.51402,1.10686,0.000199,0.000199,0.000199
