epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP75(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
26,7127.92,0.96799,0.67403,1.1883,0.75265,0.71118,0.72203,0.50377,0.48002,0.89195,0.59014,1.16285,0.007525,0.007525,0.007525
27,7369.13,0.962,0.66962,1.18521,0.75712,0.71036,0.7251,0.50654,0.48292,0.88924,0.58663,1.1605,0.007426,0.007426,0.007426
28,7610.17,0.957,0.66259,1.181,0.76058,0.71496,0.72934,0.50875,0.48623,0.88682,0.58222,1.15868,0.007327,0.007327,0.007327
29,7852.37,0.95273,0.65958,1.17652,0.76033,0.7195,0.73227,0.51022,0.48826,0.88412,0.57978,1.15644,0.007228,0.007228,0.007228
30,8094.81,0.95061,0.65489,1.17378,0.76514,0.71861,0.73535,0.51834,0.49203,0.87993,0.57515,1.15338,0.007129,0.007129,0.007129
31,8335.88,0.94651,0.65161,1.17518,0.76508,0.72067,0.73658,0.5192,0.49313,0.87718,0.57286,1.15095,0.00703,0.00703,0.00703
32,8576.19,0.94283,0.64703,1.17169,0.76288,0.72406,0.73901,0.51892,0.49515,0.8739,0.57008,1.14891,0.006931,0.006931,0.006931
33,8817.41,0.9417,0.64558,1.16841,0.76384,0.72715,0.7402,0.52141,0.4956,0.87239,0.568,1.14768,0.006832,0.006832,0.006832
34,9058.16,0.93743,0.64074,1.1675,0.7667,0.72582,0.74246,0.52345,0.49764,0.87008,0.56538,1.14577,0.006733,0.006733,0.006733
35,9298.66,0.93264,0.63774,1.16406,0.76335,0.72821,0.7439,0.52703,0.49907,0.86829,0.56313,1.14403,0.006634,0.006634,0.006634
36,9539.42,0.9322,0.63522,1.16382,0.75917,0.73495,0.74582,0.5276,0.50087,0.86649,0.56105,1.14259,0.006535,0.006535,0.006535
37,9779.93,0.92683,0.62805,1.15867,0.76373,0.73746,0.74715,0.52971,0.50236,0.86533,0.55944,1.14133,0.006436,0.006436,0.006436
38,10020,0.92483,0.62844,1.15753,0.76494,0.73704,0.74772,0.52989,0.50316,0.86359,0.55744,1.14,0.006337,0.006337,0.006337
39,10261.1,0.92055,0.62323,1.15577,0.76708,0.73776,0.74928,0.52922,0.50379,0.86207,0.55605,1.13869,0.006238,0.006238,0.006238
40,10501.9,0.92013,0.62195,1.1561,0.7679,0.73855,0.75017,0.5314,0.50465,0.86097,0.55455,1.13795,0.006139,0.006139,0.006139
41,10742.4,0.91868,0.61856,1.15428,0.77014,0.73771,0.75132,0.53375,0.50617,0.8596,0.55266,1.13715,0.00604,0.00604,0.00604
42,10983.7,0.91344,0.61694,1.15087,0.77011,0.7381,0.75164,0.53573,0.50731,0.85872,0.55144,1.13654,0.005941,0.005941,0.005941
43,11224.7,0.91255,0.61263,1.14826,0.77101,0.73997,0.7524,0.53724,0.50824,0.85773,0.55014,1.13579,0.005842,0.005842,0.005842
44,11466.7,0.90888,0.60894,1.14694,0.77167,0.73912,0.75355,0.53713,0.50906,0.85691,0.54918,1.13524,0.005743,0.005743,0.005743
45,11711.1,0.908,0.60894,1.14676,0.77116,0.74129,0.75417,0.53811,0.50989,0.85609,0.54813,1.13452,0.005644,0.005644,0.005644
46,11952.5,0.90777,0.60597,1.14681,0.77222,0.7421,0.75512,0.53809,0.51033,0.85525,0.54715,1.13385,0.005545,0.005545,0.005545
47,12192.9,0.90454,0.6035,1.14503,0.77176,0.74286,0.75568,0.53938,0.51101,0.85459,0.54647,1.13323,0.005446,0.005446,0.005446
48,12433.9,0.90117,0.60139,1.14296,0.77255,0.74323,0.7567,0.53959,0.51135,0.8538,0.54554,1.13258,0.005347,0.005347,0.005347
49,12676.8,0.8973,0.59951,1.14085,0.77429,0.74269,0.75728,0.53995,0.51193,0.85313,0.54467,1.13204,0.005248,0.005248,0.005248
50,12919.5,0.8961,0.59574,1.14067,0.77686,0.74239,0.75788,0.53989,0.51252,0.85253,0.54383,1.13159,0.005149,0.005149,0.005149
51,13161.8,0.89439,0.59303,1.13807,0.77744,0.7423,0.75806,0.54114,0.51335,0.85184,0.54303,1.13107,0.00505,0.00505,0.00505
52,13404.5,0.89118,0.59201,1.13611,0.77709,0.74304,0.75888,0.5419,0.51397,0.85151,0.54218,1.13067,0.004951,0.004951,0.004951
53,13646.8,0.8879,0.58882,1.13475,0.77924,0.74195,0.75925,0.54265,0.51449,0.8508,0.5413,1.13,0.004852,0.004852,0.004852
54,13887.9,0.88512,0.58574,1.13146,0.77955,0.74285,0.75983,0.54326,0.51495,0.85029,0.54043,1.1296,0.004753,0.004753,0.004753
55,14127.9,0.88434,0.58327,1.13209,0.77771,0.74522,0.76023,0.54353,0.51548,0.84973,0.53969,1.12911,0.004654,0.004654,0.004654
56,14371.4,0.8842,0.58372,1.13329,0.77879,0.74622,0.76103,0.54392,0.51611,0.84924,0.53875,1.12867,0.004555,0.004555,0.004555
57,14612,0.88163,0.58174,1.13138,0.77874,0.74696,0.76147,0.54407,0.51647,0.84875,0.53807,1.1282,0.004456,0.004456,0.004456
58,14852.1,0.87644,0.57751,1.1276,0.7794,0.74641,0.7617,0.54533,0.51714,0.84814,0.53734,1.12761,0.004357,0.004357,0.004357
59,15094.1,0.87941,0.57628,1.12865,0.77938,0.74715,0.76212,0.54668,0.51756,0.84761,0.53657,1.1272,0.004258,0.004258,0.004258
60,15337.2,0.87391,0.57341,1.12321,0.77875,0.74863,0.76234,0.54681,0.51795,0.84712,0.53596,1.12669,0.004159,0.004159,0.004159
61,15578,0.87479,0.57626,1.12516,0.77927,0.74821,0.76311,0.54746,0.5188,0.84655,0.5352,1.12616,0.00406,0.00406,0.00406
62,15818.2,0.86952,0.56868,1.12028,0.7799,0.74823,0.76337,0.54763,0.51931,0.84588,0.53454,1.12556,0.003961,0.003961,0.003961
63,16058.4,0.8662,0.56639,1.12107,0.77929,0.75071,0.76383,0.5481,0.51995,0.84528,0.53378,1.12498,0.003862,0.003862,0.003862
64,16298.3,0.86759,0.5679,1.11942,0.7807,0.7509,0.76427,0.54892,0.52024,0.84468,0.53302,1.12439,0.003763,0.003763,0.003763
65,16538.3,0.86185,0.56401,1.11819,0.78204,0.75077,0.76491,0.54941,0.52054,0.84411,0.53219,1.12381,0.003664,0.003664,0.003664
66,16778.2,0.86344,0.56095,1.11815,0.78266,0.75114,0.76534,0.54987,0.5211,0.84354,0.53142,1.12329,0.003565,0.003565,0.003565
67,17018.1,0.85719,0.55784,1.11301,0.7827,0.75183,0.76602,0.55061,0.52169,0.84284,0.53082,1.12262,0.003466,0.003466,0.003466
68,17257.8,0.85698,0.55916,1.11345,0.78358,0.75081,0.76632,0.55181,0.5224,0.84215,0.52999,1.12205,0.003367,0.003367,0.003367
69,17497.7,0.85678,0.55672,1.1126,0.78424,0.75063,0.76692,0.55273,0.52312,0.84168,0.52936,1.12156,0.003268,0.003268,0.003268
70,17737.1,0.85364,0.55557,1.11263,0.784,0.75154,0.76718,0.55342,0.52356,0.84122,0.52872,1.12105,0.003169,0.003169,0.003169
71,17976.6,0.85002,0.55263,1.10864,0.78481,0.7526,0.76787,0.55333,0.5241,0.84068,0.528,1.12045,0.00307,0.00307,0.00307
72,18216.3,0.84861,0.54917,1.1088,0.78548,0.753,0.76858,0.55421,0.52453,0.84016,0.52742,1.11997,0.002971,0.002971,0.002971
73,18455.8,0.84783,0.54808,1.10726,0.78551,0.75353,0.76858,0.5551,0.52496,0.83975,0.52679,1.1195,0.002872,0.002872,0.002872
74,18696.3,0.84421,0.54461,1.10445,0.78433,0.75459,0.76907,0.55607,0.52585,0.83931,0.52627,1.11905,0.002773,0.002773,0.002773
75,18938.7,0.84249,0.54442,1.1058,0.78454,0.75529,0.76962,0.55761,0.52642,0.83894,0.5257,1.11861,0.002674,0.002674,0.002674
76,19180.1,0.83992,0.54243,1.10244,0.78493,0.7559,0.77053,0.55847,0.52701,0.83853,0.52511,1.11816,0.002575,0.002575,0.002575
77,19420.6,0.84047,0.54216,1.10263,0.78581,0.75682,0.77086,0.55992,0.52747,0.83814,0.52451,1.11771,0.002476,0.002476,0.002476
78,19660.7,0.83787,0.53624,1.10297,0.78606,0.75639,0.77152,0.55982,0.52788,0.83761,0.52406,1.11728,0.002377,0.002377,0.002377
79,19900.7,0.83555,0.53743,1.1016,0.78541,0.75684,0.77176,0.55985,0.52827,0.83718,0.52358,1.11682,0.002278,0.002278,0.002278
80,20140.4,0.83401,0.53512,1.10055,0.78616,0.75722,0.77202,0.56018,0.52885,0.83675,0.52337,1.11644,0.002179,0.002179,0.002179
81,20380.3,0.82682,0.52861,1.0968,0.78655,0.75838,0.77291,0.56102,0.52925,0.83636,0.52273,1.11609,0.00208,0.00208,0.00208
82,20620.2,0.82627,0.52826,1.09396,0.78744,0.75877,0.77349,0.56161,0.53002,0.83583,0.52225,1.11564,0.001981,0.001981,0.001981
83,20860.1,0.82547,0.5289,1.09581,0.78902,0.75873,0.77397,0.56173,0.53053,0.83541,0.5218,1.11525,0.001882,0.001882,0.001882
84,21100.7,0.8221,0.52666,1.0925,0.79024,0.75806,0.77448,0.56216,0.53129,0.83497,0.52122,1.11486,0.001783,0.001783,0.001783
85,21341.5,0.81822,0.52151,1.09045,0.79059,0.75895,0.77536,0.56269,0.5319,0.83446,0.52066,1.11442,0.001684,0.001684,0.001684
86,21582,0.81635,0.51909,1.09002,0.7924,0.75849,0.7758,0.56366,0.53247,0.83394,0.52013,1.11399,0.001585,0.001585,0.001585
87,21822,0.81438,0.51794,1.08661,0.79239,0.75846,0.77662,0.56442,0.53306,0.83346,0.51971,1.1136,0.001486,0.001486,0.001486
88,22061.8,0.81063,0.51643,1.08618,0.79209,0.7595,0.77698,0.56454,0.53341,0.83304,0.51926,1.11312,0.001387,0.001387,0.001387
89,22301.7,0.80596,0.51224,1.08101,0.79259,0.75892,0.77715,0.56521,0.53393,0.83262,0.51889,1.11275,0.001288,0.001288,0.001288
90,22545.5,0.80669,0.51096,1.08373,0.792,0.76041,0.77777,0.5655,0.53414,0.8322,0.5184,1.11233,0.001189,0.001189,0.001189
91,22799.4,0.7785,0.47525,1.07706,0.79314,0.76063,0.7781,0.56631,0.53469,0.8317,0.51797,1.11194,0.00109,0.00109,0.00109
92,23038.2,0.76931,0.4686,1.07067,0.79315,0.76126,0.77827,0.56709,0.53508,0.83119,0.51752,1.11155,0.000991,0.000991,0.000991
93,23276.9,0.76506,0.46416,1.06572,0.79448,0.76126,0.7789,0.56912,0.53569,0.83064,0.51686,1.11117,0.000892,0.000892,0.000892
94,23515.2,0.75961,0.46091,1.06298,0.79506,0.76139,0.77904,0.56966,0.53612,0.83023,0.51618,1.11078,0.000793,0.000793,0.000793
95,23753.8,0.75544,0.4579,1.06024,0.79574,0.76135,0.77947,0.57114,0.53661,0.8297,0.51561,1.11034,0.000694,0.000694,0.000694
96,23992.3,0.75027,0.45414,1.05628,0.79601,0.76229,0.77984,0.57154,0.53725,0.82912,0.51483,1.1098,0.000595,0.000595,0.000595
97,24230.5,0.74693,0.4511,1.0534,0.79636,0.76333,0.78053,0.57174,0.53775,0.82867,0.51415,1.10947,0.000496,0.000496,0.000496
98,24469.1,0.74268,0.44789,1.05283,0.79612,0.76451,0.78078,0.5716,0.53803,0.82815,0.5134,1.10903,0.000397,0.000397,0.000397
99,24705.5,0.73841,0.44513,1.04945,0.79693,0.76515,0.78175,0.57296,0.5389,0.82763,0.51262,1.10868,0.000298,0.000298,0.000298
100,24941.5,0.73476,0.44214,1.04724,0.797,0.76563,0.78204,0.5732,0.53917,0.82728,0.51192,1.10835,0.000199,0.000199,0.000199


测试集整体性能指标================================================精确率 (Precision): 0.7962召回率 (Recall): 0.7658mAP@0.5: 0.7819mAP@0.5:0.95: 0.5396F1 分数: 0.7807
