epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP75(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
51,12971.2,0.88037,0.58729,1.13065,0.77795,0.75051,0.76425,0.54977,0.51944,0.84334,0.53718,1.12528,0.00505,0.00505,0.00505
52,13215.7,0.8795,0.58605,1.12901,0.77774,0.74988,0.76434,0.55015,0.52006,0.84265,0.53633,1.12472,0.004951,0.004951,0.004951
53,13460.5,0.87563,0.58224,1.12809,0.77843,0.75012,0.76477,0.55129,0.52055,0.84224,0.53553,1.12431,0.004852,0.004852,0.004852
54,13705.9,0.8725,0.58069,1.12396,0.77864,0.75075,0.76552,0.55187,0.52091,0.84158,0.5347,1.12377,0.004753,0.004753,0.004753
55,13950.9,0.87315,0.57929,1.12548,0.77899,0.75097,0.76614,0.55319,0.52171,0.84094,0.53391,1.12331,0.004654,0.004654,0.004654
56,14196.2,0.87256,0.58031,1.12629,0.77922,0.75243,0.76687,0.55486,0.52254,0.84022,0.53309,1.12271,0.004555,0.004555,0.004555
57,14440.9,0.86934,0.57639,1.12409,0.7797,0.75218,0.76764,0.55627,0.5232,0.83968,0.53229,1.12216,0.004456,0.004456,0.004456
58,14685.6,0.86563,0.57304,1.12222,0.78081,0.75265,0.76831,0.55586,0.52366,0.83912,0.53159,1.1217,0.004357,0.004357,0.004357
59,14931.3,0.86733,0.57091,1.1214,0.78099,0.75297,0.76867,0.55646,0.52404,0.83862,0.53099,1.12127,0.004258,0.004258,0.004258
60,15177.4,0.86225,0.56815,1.11721,0.78156,0.75228,0.76879,0.55694,0.52456,0.83804,0.53027,1.12076,0.004159,0.004159,0.004159
61,15423.6,0.86401,0.56954,1.11878,0.78238,0.75335,0.76907,0.55655,0.52505,0.83756,0.52953,1.12033,0.00406,0.00406,0.00406
62,15669.3,0.85819,0.56298,1.11422,0.78335,0.75322,0.76952,0.55677,0.52574,0.837,0.52891,1.11984,0.003961,0.003961,0.003961
63,15914.5,0.85631,0.56266,1.11546,0.78448,0.7529,0.76978,0.55789,0.52633,0.83632,0.52812,1.11934,0.003862,0.003862,0.003862
64,16159.7,0.85589,0.56193,1.11341,0.78632,0.75341,0.77042,0.55823,0.52704,0.83572,0.52741,1.11886,0.003763,0.003763,0.003763
65,16405,0.84985,0.55882,1.11119,0.78698,0.75439,0.77114,0.559,0.52734,0.83526,0.52681,1.11843,0.003664,0.003664,0.003664
66,16650,0.85212,0.55653,1.11105,0.7896,0.75343,0.77144,0.55952,0.52776,0.83482,0.52585,1.11796,0.003565,0.003565,0.003565
67,16895.2,0.84557,0.55287,1.10743,0.79064,0.75318,0.77221,0.56132,0.52875,0.83416,0.52519,1.11746,0.003466,0.003466,0.003466
68,17140.3,0.84573,0.55427,1.10821,0.78577,0.75728,0.77265,0.56198,0.52979,0.83356,0.52458,1.11694,0.003367,0.003367,0.003367
69,17385.5,0.84629,0.55215,1.10735,0.78326,0.75895,0.77316,0.56293,0.53009,0.83322,0.52391,1.11655,0.003268,0.003268,0.003268
70,17630.4,0.84275,0.54985,1.10674,0.78431,0.75857,0.77334,0.56378,0.53058,0.8328,0.52336,1.11615,0.003169,0.003169,0.003169
71,17876,0.83972,0.54798,1.10294,0.78155,0.76057,0.77383,0.56363,0.531,0.83227,0.52302,1.11572,0.00307,0.00307,0.00307
72,18121.1,0.83749,0.54519,1.1028,0.78257,0.76052,0.77449,0.5648,0.53149,0.83171,0.52237,1.11529,0.002971,0.002971,0.002971
73,18366.9,0.8364,0.54369,1.10134,0.7827,0.76132,0.77511,0.56555,0.53197,0.83139,0.52179,1.11493,0.002872,0.002872,0.002872
74,18611.4,0.83228,0.5414,1.09899,0.78073,0.76254,0.77543,0.56545,0.53239,0.83083,0.5214,1.11448,0.002773,0.002773,0.002773
75,18858.2,0.8312,0.53961,1.1004,0.78012,0.76327,0.77586,0.56568,0.53279,0.83031,0.52095,1.11406,0.002674,0.002674,0.002674
