epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP75(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
78,15751.9,0.87457,0.5803,1.10572,0.77847,0.72557,0.75025,0.53631,0.50626,0.86385,0.57929,1.1127,0.002377,0.002377,0.002377
79,15958.4,0.87459,0.58072,1.1075,0.77737,0.72694,0.751,0.53718,0.50687,0.86316,0.57843,1.11217,0.002278,0.002278,0.002278
80,16164.1,0.86918,0.57532,1.10368,0.77857,0.72659,0.75145,0.53759,0.50754,0.86249,0.5776,1.11161,0.002179,0.002179,0.002179
81,16365.6,0.86825,0.57617,1.10427,0.77822,0.72777,0.75221,0.53936,0.50845,0.86181,0.57674,1.11104,0.00208,0.00208,0.00208
82,16570.5,0.86699,0.57392,1.10072,0.77825,0.72879,0.75257,0.54026,0.50896,0.86128,0.57584,1.11043,0.001981,0.001981,0.001981
83,16774.4,0.86528,0.57251,1.10076,0.77733,0.72981,0.75339,0.53968,0.50929,0.86079,0.57479,1.10996,0.001882,0.001882,0.001882
84,16979.9,0.8622,0.5705,1.09946,0.77674,0.73198,0.75401,0.5403,0.50986,0.86021,0.574,1.10949,0.001783,0.001783,0.001783
85,17178.9,0.86035,0.56736,1.09803,0.77659,0.73295,0.75437,0.54115,0.51075,0.85959,0.5732,1.10896,0.001684,0.001684,0.001684
86,17377.9,0.8558,0.56341,1.09506,0.77728,0.73458,0.75519,0.5423,0.51123,0.85901,0.57242,1.10845,0.001585,0.001585,0.001585
87,17577.2,0.8558,0.56376,1.09594,0.77623,0.73496,0.75588,0.54251,0.51173,0.85851,0.57167,1.10795,0.001486,0.001486,0.001486
88,17775.9,0.85658,0.56369,1.09642,0.77623,0.73664,0.75633,0.54359,0.51238,0.85798,0.5709,1.10745,0.001387,0.001387,0.001387
89,17977.9,0.85264,0.55814,1.09235,0.77814,0.73714,0.75712,0.54422,0.51302,0.85729,0.56999,1.10689,0.001288,0.001288,0.001288
90,18177,0.85011,0.55855,1.09085,0.77926,0.73604,0.75748,0.54352,0.51339,0.85671,0.56934,1.1064,0.001189,0.001189,0.001189
91,18383.9,0.82551,0.51969,1.08682,0.7789,0.73643,0.75757,0.54396,0.51382,0.8561,0.56846,1.10591,0.00109,0.00109,0.00109
92,18578,0.81739,0.51333,1.08131,0.78209,0.73417,0.75818,0.54455,0.51448,0.85545,0.56763,1.10541,0.000991,0.000991,0.000991
93,18775.7,0.81522,0.50993,1.07993,0.78333,0.73401,0.75861,0.54493,0.51512,0.85476,0.56673,1.10481,0.000892,0.000892,0.000892
94,18970.3,0.81225,0.50912,1.07847,0.78366,0.73504,0.75903,0.54544,0.51535,0.85407,0.56594,1.10426,0.000793,0.000793,0.000793
95,19166.8,0.80695,0.50384,1.07399,0.78512,0.734,0.75962,0.54579,0.51597,0.85339,0.56511,1.10372,0.000694,0.000694,0.000694
96,19364,0.80382,0.50071,1.07151,0.78389,0.73547,0.76005,0.54639,0.51651,0.85271,0.56427,1.10315,0.000595,0.000595,0.000595
97,19562.2,0.80127,0.49862,1.0706,0.78524,0.73576,0.76052,0.54711,0.51715,0.85196,0.56331,1.10255,0.000496,0.000496,0.000496
98,19764.8,0.79974,0.49627,1.06928,0.78656,0.73468,0.76101,0.54788,0.51774,0.85139,0.56239,1.10201,0.000397,0.000397,0.000397
99,19963.9,0.79712,0.49423,1.06812,0.7871,0.73522,0.76129,0.54825,0.51815,0.85074,0.56157,1.1015,0.000298,0.000298,0.000298
100,20161.3,0.79496,0.49292,1.0667,0.78662,0.73644,0.76204,0.54931,0.51907,0.85003,0.56081,1.10093,0.000199,0.000199,0.000199
